wavelength,transmission_u,transmission_g,transmission_r,transmission_i,transmission_z,transmission_q
654.0,0.000593174,1.7e-05,98.83750916,0.000175057,-1.52e-05,98.25255585
654.5,0.000561972,-2.25e-06,98.83430481,0.000260494,9.68e-06,98.62014008
655.0,0.000499618,7.03e-06,98.88111877,0.000453799,3.13e-06,98.87339783
655.5,0.000423753,-1.16e-06,98.86930084,0.000824968,5.78e-06,98.96056366
656.0,0.000366188,7.79e-06,98.97571564,0.00119334,2.88e-05,98.73406219
656.5,0.000273801,6.35e-06,98.9625473,0.001374257,2.45e-05,98.35999298
657.0,0.000253352,1.56e-05,98.8814621,0.001125538,-5.46e-06,98.08045197
657.5,0.000230833,1.35e-05,98.85890198,0.000776997,-1.02e-06,98.0047226
658.0,0.000222751,1.8e-05,98.81342316,0.000455309,7.06e-06,98.15342712
658.5,0.000238044,1.88e-05,98.80698395,0.000279119,9.92e-07,98.49921417
659.0,0.00021845,5.06e-06,98.79940033,0.000158253,4.79e-06,98.81541443
659.5,0.000231592,9.13e-06,98.93473816,0.000102231,1.1e-05,98.91233826
660.0,0.000219117,-1.02e-05,98.95277405,7.19e-05,9.35e-06,98.63269806
660.5,0.000250997,-1.12e-06,98.97792816,4.99e-05,3.31e-05,98.3195343
661.0,0.000258341,1.48e-06,98.960495,4.69e-05,1.21e-05,97.83296967
661.5,0.000308821,2e-06,99.0734787,4.63e-05,1.34e-05,97.70558167
662.0,0.000342983,4.03e-06,98.96477509,4.29e-05,1.75e-05,97.75193024
662.5,0.000417281,-8.81e-06,99.00576019,4.81e-05,2e-05,98.14687347
663.0,0.000521474,2.11e-05,99.01844788,7.2e-05,1.43e-07,98.63414001
663.5,0.00061854,7.98e-06,98.98448944,6.57e-05,-6.32e-06,98.88873291
664.0,0.00075472,2.62e-05,98.9593277,7.65e-05,-3.95e-06,98.91507721
664.5,0.000872538,4.74e-06,98.96561432,8.16e-05,1.53e-05,98.509758
665.0,0.000990226,4.72e-06,98.99337006,6.84e-05,9.56e-05,97.9201355
665.5,0.001042684,-2.13e-05,98.97211456,6e-05,0.000425572,97.54821777
666.0,0.001016886,-7.42e-06,98.89315796,6.39e-05,0.000553644,97.42662811
666.5,0.00099297,-2.58e-06,98.91492462,4.39e-05,0.000233081,97.60722351
667.0,0.000948238,-1.17e-05,99.00363922,3.94e-05,1.39e-05,98.10618591
667.5,0.000861301,-5.13e-06,99.07807159,5.12e-05,3.52e-06,98.57733917
668.0,0.000766491,1.1e-05,99.02587891,4.38e-05,-1.2e-05,98.87020874
668.5,0.000721837,2.26e-06,99.03998566,4.93e-05,3.48e-06,98.78495026
669.0,0.000672783,1.77e-05,98.96718597,5.79e-05,6.89e-06,98.40740204
669.5,0.000620952,1.24e-05,98.85053253,4.13e-05,9.17e-06,98.01903534
670.0,0.000558527,-1.08e-06,98.78223419,5.98e-05,9.42e-06,97.65664673
670.5,0.000539051,-6.82e-07,98.73724365,4.51e-05,2.55e-05,97.57582092
671.0,0.0005379,-1.51e-05,98.65751648,5.99e-05,5.46e-06,97.92704773
671.5,0.000506199,1.99e-06,98.56964874,5.09e-05,2.72e-05,98.19656372
672.0,0.000516183,-1.12e-05,98.54489899,6.11e-05,-1.54e-05,98.62643433
672.5,0.000561624,3.78e-06,98.19868469,0.000105185,1.51e-05,98.85650635
673.0,0.000649723,8.66e-06,98.03125763,0.000122001,-7.91e-06,98.67553711
673.5,0.0007288,-5.71e-08,97.93740845,0.000219686,8.09e-06,98.44618988
674.0,0.00085941,1.99e-05,97.88640594,0.000296768,1.84e-05,98.12037659
674.5,0.00108256,1.34e-05,98.05283356,0.000415578,2.69e-05,97.90808868
675.0,0.001302166,3.39e-06,98.22677612,0.000595233,-8.73e-07,97.92209625
675.5,0.00155245,-8.81e-06,98.52931213,0.000684212,1.53e-05,98.28384399
676.0,0.001728343,3.39e-06,98.77227783,0.000657867,6.66e-06,98.5670929
676.5,0.001704536,-6.86e-06,98.93925476,0.000534824,1.15e-05,98.73361206
677.0,0.001518139,1.65e-05,98.98617554,0.000451287,-1.07e-05,98.53143311
677.5,0.001212941,2.04e-05,99.00727081,0.00039334,5.9e-06,98.27030945
678.0,0.000980439,2.32e-05,98.95766449,0.000333359,1.31e-06,97.91278076
678.5,0.000755233,1.47e-05,98.96198273,0.000323008,-1.3e-05,97.68589783
679.0,0.000586947,3.02e-05,98.91009521,0.000332429,-3.2e-07,97.66931152
679.5,0.000473894,3.13e-05,98.6378479,0.000341571,1.65e-05,97.92049408
680.0,0.000469745,2.86e-05,98.28408051,0.000383229,-4.7e-06,98.37097168
680.5,0.000365269,2.67e-05,97.68930054,0.000437488,-6.4e-06,98.68943787
681.0,0.000370599,2.18e-05,97.21537781,0.00055474,3.17e-05,98.93911743
681.5,0.000333128,9.33e-06,97.0065155,0.000679489,-3.85e-06,98.65549469
682.0,0.000371293,8.23e-06,97.00714111,0.000934212,-3.58e-06,98.12269592
682.5,0.000379023,2.09e-05,97.23451233,0.001355838,2.49e-05,97.74269104
683.0,0.000436346,1.51e-05,97.32618713,0.002063882,2.21e-05,97.44433594
683.5,0.000469249,3.4e-05,97.22176361,0.003206597,7.01e-06,97.39842224
684.0,0.00056272,3.26e-05,97.06070709,0.005280976,-9.56e-06,97.69863129
684.5,0.000681456,4.67e-05,97.14564514,0.009219431,6.34e-06,98.17121887
685.0,0.000842221,1.83e-05,97.70549774,0.016956043,-8.81e-06,98.612854
685.5,0.001145805,1.54e-05,97.79177094,0.033335079,4.04e-05,98.84293365
686.0,0.001423819,5.44e-06,95.34152985,0.070035808,-2.11e-06,98.72689056
686.5,0.00173455,-2.35e-06,88.46347046,0.158031046,-1.03e-05,98.33608246
687.0,0.001863899,-2.78e-07,76.38985443,0.378822386,1.77e-05,97.88824463
687.5,0.001803383,8.39e-06,58.55210495,0.99587673,-1.95e-05,97.60332489
688.0,0.001594126,5.95e-06,37.79838181,2.724354029,2.29e-06,97.52607727
688.5,0.001245607,8.37e-06,15.79225922,7.529402733,1.2e-06,97.66479492
689.0,0.001057741,2.66e-05,7.624443054,19.71084595,1.32e-05,98.0513916
689.5,0.000918474,2.2e-05,2.763090849,40.69045639,1.33e-05,98.35850525
690.0,0.000780894,1.76e-05,1.015786886,64.98681641,3.75e-05,98.50534058
690.5,0.000657615,1.01e-05,0.388060987,83.08027649,4.49e-05,98.47733307
691.0,0.000624697,1.32e-06,0.168923661,90.302948,-1.2e-05,98.43797302
691.5,0.000629903,-2.97e-06,0.079477541,92.50802612,-3.06e-06,98.2616806
692.0,0.0005881,-1.82e-05,0.039557416,93.91052246,3.24e-06,98.23614502
692.5,0.000631027,-5.06e-07,0.021593353,95.64583588,3.64e-05,98.29139709
693.0,0.000569406,-3.93e-06,0.012348025,97.24649048,-1.88e-06,98.4257431
693.5,0.000738643,-3.24e-06,0.007404929,98.4498291,2.2e-06,98.63890076
694.0,0.000730455,-1.99e-06,0.004746446,99.08435059,9.61e-05,98.5969162
694.5,0.000799438,2.85e-06,0.003217799,99.36467743,0.000468671,98.44611359
695.0,0.000868945,1.41e-05,0.00227214,99.29135132,0.000707376,98.11660767
695.5,0.000843608,2.01e-05,0.001623837,98.99414063,0.000264465,97.9360199
696.0,0.000939129,1.11e-05,0.00126403,98.75296783,1.13e-05,97.80565643
696.5,0.000813938,-5.63e-06,0.000976993,98.41168976,2.06e-05,97.90271759
697.0,0.000912542,-2.09e-06,0.000848269,98.33042908,-1.46e-05,98.23503113
697.5,0.000836105,-1.44e-05,0.000747218,98.30525208,-6.69e-06,98.51628876
698.0,0.000754298,-1.72e-05,0.000699398,98.54785156,1.13e-05,98.66603851
698.5,0.000702302,5.86e-06,0.000706566,98.83235931,4.81e-05,98.52031708
699.0,0.000673782,-5.25e-06,0.000743984,99.19284821,1.58e-05,98.29550934
699.5,0.000636362,2.86e-05,0.000823909,99.18343353,2.63e-05,97.74703979
700.0,0.000590537,5.91e-05,0.000941822,99.04936981,3.51e-05,97.19482422
700.5,0.000609405,4.2e-05,0.001104763,98.80168152,-6.34e-06,97.05725098
701.0,0.000584911,1.44e-05,0.001036828,98.74830627,-2.84e-05,97.17255402
701.5,0.000585595,1.12e-05,0.000813663,98.58315277,-1.86e-06,97.56585693
702.0,0.000618379,7.1e-06,0.000520235,98.80941772,-9.23e-06,98.05944824
702.5,0.000566258,-1.95e-06,0.000281084,99.04354095,5e-05,98.48409271
703.0,0.000573195,9.98e-07,0.000154345,99.29387665,-7.88e-06,98.76795959
703.5,0.000604482,-2.61e-06,0.000131114,99.32505035,1.97e-05,98.64980316
704.0,0.000586696,-3.37e-06,0.000100707,99.34236145,4.83e-06,98.51901245
704.5,0.000663816,1.8e-05,6.07e-05,99.36907196,-4.74e-06,98.24300385
705.0,0.000657968,1.77e-05,4.02e-05,99.15065002,1.44e-05,97.98986816
705.5,0.000679419,9.52e-06,3.68e-05,99.28958893,4.71e-05,97.78075409
706.0,0.000701941,2.6e-05,1.65e-05,99.34819031,-3.3e-05,97.65546417
706.5,0.000766205,1.72e-05,2.66e-05,99.24076843,2e-05,97.49456024
707.0,0.000814154,-6.06e-06,2.01e-05,99.17992401,-4.72e-06,97.51766968
707.5,0.000919444,6.39e-06,3.43e-05,99.14353943,2.61e-05,97.56658936
708.0,0.000968903,-3.95e-06,2.8e-05,98.92196655,-2.16e-05,97.78310394
708.5,0.001099254,3.07e-06,3.34e-05,98.8596344,-1.24e-05,98.15275574
709.0,0.001288423,7.55e-06,3.83e-05,98.87049866,5.97e-05,98.60835266
709.5,0.001449577,1.13e-05,2.42e-05,98.8787384,9.5e-07,98.62282562
710.0,0.001589846,1.89e-05,1.14e-05,98.99568939,-1.48e-06,98.33095551
710.5,0.001832771,3.56e-06,-1.24e-06,99.13401794,-1.18e-05,97.30658722
711.0,0.002051571,1.98e-05,1.94e-05,99.32146454,-5.97e-05,95.95087433
711.5,0.002210668,3.72e-05,2.77e-05,99.26596069,1e-05,94.92549133
712.0,0.00220262,2.44e-05,1.65e-05,99.08960724,-5.5e-05,94.56169891
712.5,0.002164083,3.09e-05,4.81e-05,99.12245941,3.01e-05,94.8562088
713.0,0.001978564,2.33e-05,4.09e-05,98.98939514,-3.27e-05,95.81864166
713.5,0.001777117,1.69e-05,6.01e-05,99.04035187,5.94e-05,96.68782806
714.0,0.001572913,2.46e-05,6.85e-05,99.07453918,1.72e-05,96.66027832
714.5,0.001398411,2.43e-05,7.72e-05,99.12099457,3.88e-05,95.76494598
715.0,0.001197128,2.55e-05,0.000140681,99.22350311,-5.67e-06,94.83624268
715.5,0.001020827,1.52e-05,0.000234716,99.30131531,-2.08e-05,94.50856018
716.0,0.000947044,4.6e-05,0.000321846,99.29173279,9.03e-06,95.17054749
716.5,0.000834104,2.74e-05,0.00031583,99.1707077,-7.45e-06,96.01322174
717.0,0.000780112,1.78e-05,0.000286402,98.93841553,2.47e-05,94.84568024
717.5,0.000685658,4.15e-05,0.000216142,98.82666016,8.73e-06,89.87518311
718.0,0.000650056,1.35e-05,0.000160639,98.88788605,7.54e-06,81.88158417
718.5,0.000563208,2.68e-05,0.000119378,98.73788452,-2.46e-05,74.56693268
719.0,0.000597243,2.7e-05,0.000133936,98.84996033,-2.8e-05,69.29886627
719.5,0.000549579,4.25e-05,0.000176524,99.10883331,2.78e-06,61.31646729
720.0,0.000493287,3.01e-05,0.000231308,99.17784882,-4.01e-05,44.06158829
720.5,0.000469032,4.84e-05,0.000312534,99.20881653,4.39e-05,23.20314407
721.0,0.000504076,5.86e-05,0.000495996,99.23714447,-5.85e-05,8.548933029
721.5,0.000467052,7.26e-05,0.000631122,99.35697937,5.01e-05,3.438331842
722.0,0.000452697,6.65e-05,0.000556225,99.36219788,4.61e-05,1.422439933
722.5,0.000441758,3.25e-05,0.000362748,99.22470093,3.99e-05,0.647606432
723.0,0.00043871,2e-05,0.000213677,99.32649231,1.13e-05,0.338827014
723.5,0.000456728,1.74e-05,0.000140661,99.22566986,7.58e-07,0.192661718
724.0,0.000496197,1.06e-05,9.27e-05,99.30206299,4.87e-05,0.115794174
724.5,0.000422514,1.06e-05,8.66e-05,99.33272552,-3.25e-05,0.0765386
725.0,0.000514776,2.88e-06,6.93e-05,99.32975006,5.07e-05,0.052972604
725.5,0.000558538,9.22e-06,7.74e-05,99.34358215,-2.76e-05,0.038945336
726.0,0.000559582,1.73e-05,8.95e-05,99.26314545,-6.76e-05,0.029788861
726.5,0.000619181,1.67e-05,9.6e-05,99.34822083,2.79e-05,0.023924232
727.0,0.0007673,1.84e-05,0.00010851,99.30265808,2.07e-05,0.019748133
727.5,0.000848315,2.74e-05,0.000202168,99.22756195,-3.67e-05,0.017066389
728.0,0.00107336,3.42e-05,0.000342508,99.2370224,-4.6e-06,0.015082226
728.5,0.001397999,6.51e-06,0.000468872,99.39235687,-4.62e-05,0.013752391
729.0,0.001700888,1.89e-05,0.000433108,99.3621521,2.36e-05,0.012591944
729.5,0.002206387,4.75e-07,0.000253793,99.25930786,7.85e-05,0.011600863
730.0,0.002672899,-7.74e-06,0.000115432,99.37844849,3e-05,0.010448962
730.5,0.003002536,5.67e-06,0.000111035,99.35631561,4.92e-05,0.009389069
731.0,0.003025767,7.46e-06,6.37e-05,99.24533081,-5.2e-06,0.007815257
731.5,0.002803848,-1.14e-06,5.29e-05,99.25774384,3.3e-05,0.006672141
732.0,0.002221125,1.19e-05,3.52e-05,99.19758606,3.65e-05,0.005339593
732.5,0.001784154,-2.73e-06,2.14e-05,99.22503662,1.86e-05,0.004291893
733.0,0.001378908,1.21e-05,2.96e-05,99.30019379,8.38e-05,0.003210976
733.5,0.00118711,2.96e-06,9.4e-06,99.27402496,9.67e-06,0.002521235
734.0,0.000920748,1.77e-05,3.61e-05,99.29042816,1.77e-05,0.001834937
734.5,0.000730144,2.11e-05,3.38e-05,99.32359314,9.75e-05,0.001409079
735.0,0.000727369,-7.17e-07,5.74e-05,99.17986298,0.00011778,0.000934919
735.5,0.000633159,2.44e-05,5.19e-05,99.20845032,3.47e-05,0.00077315
736.0,0.000552198,1.91e-06,5.5e-05,99.13980103,2.68e-05,0.000579678
736.5,0.000528823,4.17e-06,4.84e-05,99.27125549,0.000142187,0.000370598
737.0,0.000485734,2.38e-05,4.43e-05,99.29467773,6.97e-05,0.000354228
737.5,0.000491148,2.05e-05,3.65e-05,99.17874146,0.000199879,0.000309765
738.0,0.000468927,1.6e-05,6.05e-05,99.31642914,1.29e-05,0.000165664
738.5,0.000484562,3.54e-06,0.000113509,99.32485199,5.07e-05,0.000260629
739.0,0.000545445,1.86e-05,9.36e-05,99.24647522,4.2e-05,0.000223575
739.5,0.000485952,-1.95e-05,8.89e-05,99.22438812,4.31e-06,0.00016425
740.0,0.000612977,4.91e-06,0.000101181,99.27612305,4.37e-05,0.000217404
740.5,0.000532219,-1.58e-05,7.46e-05,99.36761475,0.000132917,6.16e-05
741.0,0.000704133,-2.88e-06,5.09e-05,99.27341461,0.000170608,0.000112656
741.5,0.000674962,1.76e-05,4.95e-05,99.23290253,0.00036116,0.000187534
742.0,0.000709477,7.64e-06,7.74e-05,99.32076263,0.000412844,0.000165188
742.5,0.000835698,2.02e-05,7.76e-05,99.39348602,0.000602333,0.000138307
743.0,0.000970445,1.99e-05,0.000110866,99.44234467,0.00087901,0.000204001
743.5,0.001007829,1.56e-05,0.000154412,99.43906403,0.001061473,0.000201935
744.0,0.001085324,2.05e-06,0.000265043,99.40681458,0.001179586,0.000269759
744.5,0.001140868,2.63e-06,0.000911181,99.27291107,0.001118695,0.000300224
745.0,0.001288379,-9.08e-06,0.002010175,99.33852386,0.000990246,0.000253212
745.5,0.001313445,-1.92e-06,0.001926112,99.28347778,0.000841052,0.000351553
746.0,0.001342703,-2.36e-05,0.000861775,99.25196838,0.000836182,0.000329217
746.5,0.001407073,-1.2e-07,0.000249818,99.28748322,0.000834368,0.000485554
747.0,0.001375209,1.84e-05,0.00011061,99.36334229,0.000675374,0.000318806
747.5,0.001308603,1.08e-05,9.45e-05,99.36317444,0.000502779,0.000444182
748.0,0.001233743,1.37e-05,5.92e-05,99.31403351,0.000430694,0.000330485
748.5,0.001273484,7.19e-06,7.21e-05,99.28303528,0.000318325,0.000386656
749.0,0.001276006,1.3e-05,6.95e-05,99.55874634,0.000234687,0.000282901
749.5,0.001156701,1.52e-05,3.6e-05,99.39463043,0.0001076,0.00037927
750.0,0.001173167,-4.74e-06,3.24e-05,99.41197968,9.93e-05,0.000313532
750.5,0.001190642,8.34e-07,4.57e-05,99.47031403,7.51e-05,0.000318089
751.0,0.001098569,-1.02e-06,3.66e-05,99.18787384,0.00015811,0.000459281
751.5,0.001080537,2.98e-05,7.14e-05,99.40605927,1.74e-05,0.000508068
752.0,0.001048476,-9.48e-06,9.64e-05,99.45741272,0.000150278,0.000616964
752.5,0.001070313,1.46e-05,0.000180672,99.33747864,7.89e-05,0.000822296
753.0,0.000965688,2.83e-05,0.000314555,99.33750916,6.63e-05,0.001333849
753.5,0.00121221,3.37e-05,0.000589286,99.37062836,6.23e-05,0.001904434
754.0,0.001064766,1.98e-05,0.000706517,99.27671814,0.00010364,0.002798344
754.5,0.001013547,-2.82e-06,0.000589083,99.32580566,0.000131728,0.003317679
755.0,0.001100789,1.7e-05,0.000415628,99.24954224,4.8e-05,0.00427423
755.5,0.001101965,-1.91e-05,0.000203334,99.12303162,1.04e-05,0.005047385
756.0,0.00114897,-5.34e-06,0.000160781,99.30327606,4.62e-05,0.005369124
756.5,0.000948528,-1.17e-05,0.000145368,99.20571136,6.55e-05,0.005742185
757.0,0.001087354,-1.43e-05,0.0001192,99.34503174,-0.000119757,0.006415034
757.5,0.000998322,1.43e-05,0.000149139,99.25238037,0.000151621,0.006385111
758.0,0.000950157,5.96e-06,0.000125359,99.33798981,2.16e-05,0.005861898
758.5,0.000953056,2.5e-05,0.000112095,99.41369629,3.53e-05,0.005072766
759.0,0.000995634,9.35e-06,0.000109719,99.34409332,9.7e-05,0.003853047
759.5,0.00097712,-6.28e-06,7.63e-05,99.35321045,2.93e-05,0.002865299
760.0,0.001001612,-7.85e-06,7.76e-05,99.40486908,0.000116425,0.002051842
760.5,0.000755072,-1.58e-05,6.96e-05,99.36628723,0.000192885,0.001546435
761.0,0.000795961,-9.76e-06,8.56e-05,99.41330719,0.000285471,0.001113598
761.5,0.00083372,3.13e-06,6.16e-05,99.23011017,0.000372153,0.00069336
762.0,0.000808014,1.13e-05,6.11e-05,99.3991394,0.000702457,0.00053592
762.5,0.000755329,-5.6e-06,5.47e-05,99.3902359,0.000831351,0.000465957
763.0,0.000715554,2.68e-05,3.92e-05,99.51602936,0.000418463,0.000257868
763.5,0.00073153,2.99e-05,3.08e-05,99.3298645,0.000323281,0.000169409
764.0,0.000790612,1.7e-05,2.38e-05,99.44295502,0.000409563,0.000150565
764.5,0.000712597,1.01e-05,5.49e-05,99.32389069,0.000121194,0.000119395
765.0,0.00083738,-9.39e-06,5.83e-05,99.47026062,6.96e-05,-8.34e-05
765.5,0.000910771,1.44e-05,3.37e-05,99.58191681,0.000140322,0.000213782
766.0,0.000912352,-4.82e-06,6.32e-05,99.4838028,-8.69e-05,8.82e-05
766.5,0.001001372,9.36e-06,0.000119852,99.45367432,4.06e-05,0.000157097
767.0,0.000989134,2.31e-06,8.92e-05,99.33184052,-2.11e-05,-3.44e-05
767.5,0.001245012,1.24e-05,8.43e-05,99.32489014,2.37e-05,0.000117578
768.0,0.001225718,-2.39e-05,0.000110805,99.47557831,0.000115792,0.000182628
768.5,0.001317312,3.41e-05,0.000263829,99.51543427,0.000128095,4.26e-05
769.0,0.001512993,7.61e-06,0.000774509,99.30529785,5.65e-05,-5.36e-06
769.5,0.001515126,1.73e-05,0.00191521,99.3239212,-4.29e-05,7.62e-05
770.0,0.001523486,-2.02e-05,0.00289805,99.46395874,0.000117549,0.000140873
770.5,0.001442316,-6.12e-06,0.002398346,99.3974762,3.11e-05,5.51e-05
771.0,0.001401222,2.61e-06,0.001088961,99.45524597,0.000282268,0.000106909
771.5,0.001243755,1.1e-05,0.00063151,99.51004028,0.000161124,0.000194641
772.0,0.001170123,9.4e-06,0.000495452,99.34700012,-1.27e-05,0.000308674
772.5,0.001041776,1.05e-05,0.000466183,99.40401459,4.56e-05,0.000278754
773.0,0.001055038,6.03e-06,0.000583664,99.43752289,3.33e-05,0.00031084
773.5,0.000959762,5.57e-06,0.001264245,99.26882935,0.00022769,0.000413664
774.0,0.000901696,4.84e-05,0.002606912,99.42238617,0.000172603,0.000328111
774.5,0.000791303,3.69e-06,0.00298371,99.24356079,0.000165132,0.00047383
775.0,0.000986407,3.24e-05,0.001763141,99.36830902,0.000299677,0.000447834
775.5,0.000904991,-9.25e-06,0.000668019,99.3146286,9.04e-05,0.000423386
776.0,0.000843908,6.62e-06,0.000240253,99.38920593,0.000146644,0.000413516
776.5,0.000840472,-1.42e-05,0.000113701,99.31612396,-3.87e-05,0.000514321
777.0,0.000929424,1.35e-05,6.15e-05,99.19796753,0.000178879,0.000639783
777.5,0.000913301,-3.55e-06,3.13e-05,99.38619995,8.32e-05,0.000308808
778.0,0.001051373,3.97e-06,4.75e-05,99.28929901,0.000349811,0.000703416
778.5,0.000933121,-5.2e-06,3.07e-05,99.30088043,0.00013998,0.000767571
779.0,0.001143601,3.38e-05,2.72e-05,99.19830322,0.000187183,0.001044913
779.5,0.001047219,-1.08e-05,5.03e-05,99.45600891,-1.43e-05,0.000929062
780.0,0.001155248,-3.42e-06,5.59e-05,99.35761261,1.63e-05,0.000989751
780.5,0.001115823,-1.26e-05,1.4e-05,99.43173218,-4.39e-05,0.001202347
781.0,0.000965297,1.1e-05,9.67e-05,99.16913605,9.41e-05,0.001200094
781.5,0.001142621,-2.66e-05,2.46e-05,99.33405304,5.91e-05,0.00106488
782.0,0.000996653,-5.83e-06,-1.63e-05,99.15937805,-2.49e-05,0.000749972
782.5,0.000822759,-1.44e-06,6.21e-05,99.48410797,4.95e-05,0.000592992
783.0,0.000790353,1.06e-05,3.61e-05,99.33200836,-3.44e-05,0.000340216
783.5,0.000848085,-9.04e-06,3.26e-05,99.30516815,5.35e-05,0.000142234
784.0,0.000587341,8.23e-06,7.13e-05,99.29286194,0.000111446,0.000155415
784.5,0.000758828,4.53e-05,6.76e-05,99.19355774,0.000113324,7.81e-05
785.0,0.000580774,3.68e-05,8.27e-05,99.42507935,0.000119161,6.69e-05
785.5,0.000383453,4.1e-05,0.00011185,99.18447113,0.0003363,0.00015354
786.0,0.000487442,2.78e-05,8.03e-05,99.42328644,-3.44e-05,0.000180745
786.5,0.000610721,9.47e-07,0.000198274,99.36911774,-2.68e-05,-5.89e-06
787.0,0.000511381,7.75e-06,0.000258193,99.4298172,0.000380471,0.000166159
787.5,0.000430824,3.81e-07,0.000565599,99.28604126,0.00020692,8e-05
788.0,0.000574754,4.87e-06,0.001071435,99.29904175,0.000410982,0.000212041
788.5,0.000630561,2.33e-05,0.00148233,99.44583893,0.000538765,2.47e-05
789.0,0.00044399,1.78e-06,0.001368227,99.35061646,0.000409464,0.000372666
789.5,0.000487069,3.99e-05,0.000888553,99.22494507,-6.34e-05,8.47e-05
790.0,0.000482404,2.93e-05,0.000499544,99.38301849,1.02e-05,3.42e-05
790.5,0.00033607,8.87e-06,0.00028344,99.28710175,0.000136358,0.000225567
791.0,0.000529953,2.94e-06,0.000175578,99.33045959,0.000184862,3.47e-05
791.5,0.000511465,1.99e-05,0.000106466,99.03961182,7.39e-05,-2.11e-05
792.0,0.000426335,4.48e-06,0.000114832,99.33107758,7.91e-05,0.000142411
792.5,0.000481645,-1e-05,0.000141995,99.18939972,0.000101703,3.46e-05
793.0,0.000299834,-1.81e-05,0.000149536,99.12763214,-4.45e-05,-7.81e-05
793.5,0.000269015,8.38e-06,0.000100687,99.3669281,5.43e-05,6.23e-05
794.0,0.000165782,7.05e-06,9.44e-05,99.25549316,-7.61e-05,8.19e-05
794.5,0.000224215,-1.32e-05,8.66e-05,99.27394104,0.000133083,4.83e-05
795.0,0.000189553,7.9e-06,8.03e-05,99.56414795,-9.26e-05,-0.000122117
795.5,0.000151073,-1.4e-05,3.01e-05,99.37468719,0.000140006,-1.09e-05
796.0,0.000183385,-2.93e-06,3.5e-05,99.27330017,7.36e-05,-1.68e-05
796.5,0.000122324,1.65e-05,8.79e-05,99.24446106,0.000146848,0.000170691
797.0,0.000216775,2.67e-05,9.3e-05,99.44094086,0.000291816,-1.12e-05
797.5,0.000220126,1.12e-05,8.12e-05,99.29473877,0.000211172,0.000224251
798.0,0.000185392,1.92e-05,7.21e-05,99.32064056,-7.12e-05,-9.87e-05
798.5,6.96e-05,-8.44e-06,7.85e-05,99.0376358,0.000213453,0.000158603
799.0,0.00030481,4.07e-05,3.72e-05,99.26106262,0.000145311,0.000635226
799.5,-8.02e-05,-3.73e-05,3.61e-05,99.43605804,0.000333385,0.000650298
800.0,0.000281117,0.000353196,7.72e-05,99.07682037,0.000843385,0.000771869
800.5,-0.000200627,3.25e-06,0.000309973,99.16625977,0.000588008,0.000485412
801.0,0.000169808,0.000407969,-0.000193879,98.8779068,0.000493815,0.000148454
801.5,0.000695586,0.000190043,4.92e-05,98.84683228,0.000544065,0.00081644
802.0,0.000478063,0.000437795,0.000253482,98.8458786,0.000549286,0.000636107
802.5,-0.000252393,0.000229367,0.000377854,99.00169373,0.000251444,0.000238335
803.0,0.000266996,-0.000139766,-0.000382032,98.94822693,0.000182776,-9.53e-05
803.5,0.000567395,0.000273102,0.000602395,98.86804199,0.000134939,1.98e-05
804.0,6.73e-05,0.00020352,0.000607454,98.94158173,0.000328742,0.000402006
804.5,0.000202376,-0.000106397,0.000764793,98.98325348,0.000393668,0.000126483
805.0,0.000504275,0.000195979,0.001057487,98.82146454,0.000132737,0.000144836
805.5,0.00034728,0.000146752,0.000405211,98.95072174,0.000136775,0.000354157
806.0,0.000351409,0.000142748,0.000923447,99.06776428,1.33e-06,-0.000104323
806.5,0.00062416,-2.96e-05,0.000340989,98.95876312,-0.000224645,0.00019437
807.0,0.000426753,0.00020659,0.000464968,99.18370819,-0.000216707,5.19e-05
807.5,0.000522022,0.000229871,0.000688012,99.00121307,-4.83e-05,0.000191804
808.0,6.13e-05,0.000450831,7.43e-05,99.07157135,-0.000307528,6.44e-05
808.5,0.000285122,0.000295933,0.000396045,99.12709045,-0.000154457,-0.000125847
809.0,0.000161912,9.33e-05,0.000334788,99.21736145,0.000236911,0.000294453
809.5,0.00047487,0.000297613,0.000457712,98.83017731,1.87e-05,-2.73e-05
810.0,0.000216129,0.000425935,0.000367031,98.86949921,5.16e-05,-1.85e-05
810.5,0.000276787,0.000573129,0.000342239,98.95670319,-0.000277632,-0.000181092
811.0,-5.35e-05,0.000243363,0.000241466,99.03180695,-0.00018973,-0.000176065
811.5,0.000168532,0.000575167,0.000563165,98.87393951,5.8e-05,0.000280893
812.0,0.000486774,0.000505634,5.33e-05,98.97257996,0.000327462,0.000474548
812.5,0.000435668,0.001207834,0.000324422,98.99911499,5.98e-05,1.87e-05
813.0,0.000186559,0.000109839,0.00029568,99.28029633,0.00014766,-0.000213217
813.5,4.2e-05,-0.000477994,5.77e-05,99.23678589,-0.000111842,0.00032785
814.0,0.000420649,-0.000496606,0.000266537,99.02246094,1.8e-05,-0.000435759
814.5,0.00022016,0.000266886,-8.08e-05,98.99326324,0.000125423,-0.000165461
815.0,0.000288527,0.00017036,6.45e-05,98.97377014,2.8e-05,-3.55e-05
815.5,-3.36e-05,-0.00013593,0.000135248,98.844841,0.000102272,0.00015691
816.0,0.000213441,0.000163245,0.000651896,98.97329712,0.000560693,1.11e-05
816.5,0.000300183,-0.000183834,-0.000138689,99.16168976,1.89e-05,-6.15e-05
817.0,0.000566253,0.000726511,0.00060912,98.94887543,0.000706751,0.000742331
